Emp ID;Name Prefix;First Name;Middle Initial;Last Name;Gender;E Mail;Date of Birth;SSN;Phone No. ;Place Name;County;City;State;Zip;Region;User Name;Father's Name;Mother's Name;Mother's Maiden Name;Time of Birth;Age in Yrs.;Weight in Kgs.;Date of Joining;Quarter of Joining;Half of Joining;Year of Joining;Month of Joining;Month Name of Joining;Short Month;Day of Joining;DOW of Joining;Short DOW;Age in Company (Years);Salary;Last % Hike;Password
356131;Hon.;Dominick;I;Yager;M;dominick.yager@aol.com;5/20/1984;567-99-9020;262-374-8234;Elroy;Juneau;Elroy;WI;53929;Midwest;diyager;Amado Yager;Deborah Yager;Bello;9:02:29 p. m.;33.21;70;12/18/2009;Q4;H2;2009;12;December;Dec;18;Friday;Fri;7.61;93696;18%;Mo/a0#{hlizmsA
893395;Ms.;Tatiana;I;Badillo;F;tatiana.badillo@walmart.com;03/10/1977;285-15-6291;209-371-6850;Farmington;San Joaquin;Farmington;CA;95230;West;tibadillo;Charlie Badillo;Rikki Badillo;Bodnar;5:08:42 a. m.;40.41;57;4/23/2012;Q2;H1;2012;4;April;Apr;23;Monday;Mon;5.27;94534;8%;HkWmAeEv]b$S
716662;Mr.;Ted;M;Baggett;M;ted.baggett@yahoo.ca;12/06/1983;236-55-2800;229-575-7546;Hillsboro;Jasper;Hillsboro;GA;31038;South;tmbaggett;Jerry Baggett;Clarice Baggett;Gravely;1:00:35 a. m.;33.67;85;2/2/13;Q1;H1;2013;2;February;Feb;2;Saturday;Sat;4.48;100330;13%;5{amhC?V
663907;Mr.;Alec;Q;Odaniel;M;alec.odaniel@sbcglobal.net;12/17/1966;196-84-5971;405-469-6189;Leflore;Le Flore;Leflore;OK;74942;South;aqodaniel;Dorian Odaniel;Coreen Odaniel;Hovis;8:34:32 a. m.;50.65;74;9/20/1991;Q3;H2;1991;9;September;Sep;20;Friday;Fri;25.87;88011;11%;f#C/bJr~>P*bd
293254;Mrs.;Gricelda;U;Hower;F;gricelda.hower@microsoft.com;6/19/1992;027-92-0935;423-362-0530;Flag Pond;Unicoi;Flag Pond;TN;37657;South;guhower;Brad Hower;Estrella Hower;Dortch;2:41:05 a. m.;25.12;58;7/18/2017;Q3;H2;2017;7;July;Jul;18;Tuesday;Tue;0.03;179761;27%;8+h}$e2[a
936407;Mr.;Hung;H;Ontiveros;M;hung.ontiveros@hotmail.com;8/14/1974;714-18-8376;217-955-0988;Eleroy;Stephenson;Eleroy;IL;61027;Midwest;hhontiveros;Ricardo Ontiveros;Rachell Ontiveros;Rizzo;3:06:06 p. m.;42.98;62;4/4/97;Q2;H1;1997;4;April;Apr;4;Friday;Fri;20.33;170128;5%;fu]2U#go$[75T}g
357807;Hon.;Noe;V;Stanger;M;noe.stanger@verizon.net;06/09/1984;520-61-5247;236-530-3927;The Plains;The Plains;The Plains;VA;22171;South;nvstanger;Emmitt Stanger;Leda Stanger;Dickerson;7:56:26 p. m.;33.16;77;12/6/16;Q4;H2;2016;12;December;Dec;6;Tuesday;Tue;0.64;192182;20%;r!j~^yYv8G
874367;Mr.;Omar;J;Chadwick;M;omar.chadwick@ntlworld.com;5/23/1989;031-92-1134;339-360-7443;Lynnfield;Essex;Lynnfield;MA;1940;Northeast;ojchadwick;Donnie Chadwick;Brook Chadwick;Jefferson;3:55:32 p. m.;28.2;69;9/18/2013;Q3;H2;2013;9;September;Sep;18;Wednesday;Wed;3.86;176559;10%;"w+qxHs1JaM@Pr;^"
704625;Ms.;Adena;W;Engram;F;adena.engram@gmail.com;3/26/1965;316-35-5611;270-855-9637;Hyden;Leslie;Hyden;KY;41749;South;awengram;Mathew Engram;Esperanza Engram;Showers;5:03:29 p. m.;52.38;57;10/16/2006;Q4;H2;2006;10;October;Oct;16;Monday;Mon;10.79;141816;11%;byh7?]].P@Ub
351818;Ms.;Vickie;P;Reimer;F;vickie.reimer@comcast.net;3/16/1967;483-41-4377;303-619-9407;Littleton;Arapahoe;Littleton;CO;80161;West;vpreimer;Edgar Reimer;Numbers Reimer;Mckinley;6:40:24 p. m.;50.4;48;3/4/10;Q1;H1;2010;3;March;Mar;4;Thursday;Thu;7.41;120879;20%;u.~$AV9QU6
385228;Mrs.;Keshia;R;Clyburn;F;keshia.clyburn@yahoo.co.uk;04/12/1991;654-38-4491;423-847-9717;Arnold Afb;Coffee;Arnold Afb;TN;37389;South;krclyburn;Hassan Clyburn;Coletta Clyburn;Boulware;2:13:16 p. m.;26.31;59;1/23/2014;Q1;H1;2014;1;January;Jan;23;Thursday;Thu;3.51;69187;19%;b#a6lWFI[
860032;Prof.;Rueben;T;Peloquin;M;rueben.peloquin@gmail.com;7/29/1972;137-25-1532;206-229-3390;Underwood;Skamania;Underwood;WA;98651;West;rtpeloquin;Olen Peloquin;Arlena Peloquin;Mcnally;6:26:17 p. m.;45.03;76;2/22/1994;Q1;H1;1994;2;February;Feb;22;Tuesday;Tue;23.44;117767;9%;S.1!O70G\qJmr.\
766077;Drs.;Tangela;A;Woody;F;tangela.woody@ntlworld.com;01/12/1966;550-99-3971;217-399-1379;Elmhurst;DuPage;Elmhurst;IL;60126;Midwest;tawoody;Charles Woody;Maritza Woody;Schuck;8:58:35 a. m.;51.58;43;4/2/17;Q2;H1;2017;4;April;Apr;2;Sunday;Sun;0.32;41509;30%;7vXr/RMcIXs
334344;Ms.;Erika;J;Mackinnon;F;erika.mackinnon@walmart.com;6/23/1979;597-92-2598;210-392-3555;La Coste;Medina;La Coste;TX;78039;South;ejmackinnon;Erin Mackinnon;Enid Mackinnon;Wimmer;12:04:10 p. m.;38.12;50;8/7/06;Q3;H2;2006;8;August;Aug;7;Monday;Mon;10.98;171835;12%;XW-o_$c}
159220;Mr.;Granville;A;Wortman;M;granville.wortman@gmail.com;5/17/1991;669-48-5284;228-936-1989;Gallman;Copiah;Gallman;MS;39077;South;gawortman;Giuseppe Wortman;Maxine Wortman;Jewett;4:25:25 a. m.;26.22;74;1/26/2014;Q1;H1;2014;1;January;Jan;26;Sunday;Sun;3.5;66201;22%;UbAYc<A9
817786;Mr.;Elden;Z;Ordonez;M;elden.ordonez@gmail.com;9/22/1993;095-02-9924;218-567-6725;Crosslake;Crow Wing;Crosslake;MN;56442;Midwest;ezordonez;Stuart Ordonez;Kisha Ordonez;Staggs;12:38:50 a. m.;23.86;75;10/4/15;Q4;H2;2015;10;October;Oct;4;Sunday;Sun;1.82;197078;10%;W_N@-G\]ebaf
609177;Ms.;Rosaria;P;Buettner;F;rosaria.buettner@gmail.com;03/10/1988;762-12-0845;215-967-4072;Jessup;Lackawanna;Jessup;PA;18434;Northeast;rpbuettner;Elwood Buettner;Antionette Buettner;Mcghee;11:13:35 p. m.;29.4;59;3/27/2009;Q1;H1;2009;3;March;Mar;27;Friday;Fri;8.34;112525;11%;"y$O\19}D;lUSv"
989292;Ms.;Mariela;A;Santoyo;F;mariela.santoyo@yahoo.com;4/15/1990;540-83-6500;201-325-7376;Oak Ridge;Passaic;Oak Ridge;NJ;7438;Northeast;masantoyo;Stephan Santoyo;Laci Santoyo;Labonte;12:47:06 a. m.;27.3;45;6/29/2011;Q2;H1;2011;6;June;Jun;29;Wednesday;Wed;6.08;191952;5%;z@/|jcOfu&r
530532;Ms.;Peter;W;Mercer;F;peter.mercer@sbcglobal.net;4/24/1989;397-33-8781;212-532-0310;Staten Island;Richmond;Staten Island;NY;10306;Northeast;pwmercer;Derrick Mercer;Hanh Mercer;Eisenberg;11:07:57 p. m.;28.28;58;9/29/2010;Q3;H2;2010;9;September;Sep;29;Wednesday;Wed;6.83;146358;30%;P3C]f}[!U>
917607;Dr.;Odis;F;Theis;M;odis.theis@gmail.com;03/12/1977;607-87-6727;209-991-2644;Harmony;San Luis Obispo;Harmony;CA;93435;West;oftheis;Sterling Theis;Merlene Theis;Mccarthy;4:22:23 a. m.;40.41;56;11/24/2013;Q4;H2;2013;11;November;Nov;24;Sunday;Sun;3.68;55083;8%;"i1>MxM~;Ww3vUcM"
446216;Dr.;Hector;Y;Knott;M;hector.knott@microsoft.com;6/23/1974;340-11-9967;231-756-8538;Rochester;Oakland;Rochester;MI;48309;Midwest;hyknott;Robby Knott;Ozie Knott;Bova;8:49:50 p. m.;43.13;72;1/14/2009;Q1;H1;2009;1;January;Jan;14;Wednesday;Wed;8.54;123075;24%;"YQL;Ez|3aPwUw"
402001;Ms.;Dorris;I;Vaught;F;dorris.vaught@gmail.com;4/16/1991;518-89-9704;239-699-7316;Tampa;Hillsborough;Tampa;FL;33663;South;divaught;Mose Vaught;Christy Vaught;Goodrum;10:53:07 p. m.;26.3;52;2/22/2017;Q1;H1;2017;2;February;Feb;22;Wednesday;Wed;0.43;166591;22%;p*tQ%+|^~
409810;Ms.;Kris;H;Shotwell;F;kris.shotwell@hotmail.com;11/08/1987;197-84-7548;219-295-6751;Webster;Wayne;Webster;IN;47392;Midwest;khshotwell;Edmond Shotwell;Regenia Shotwell;Cash;2:00:51 p. m.;29.74;44;1/23/2016;Q1;H1;2016;1;January;Jan;23;Saturday;Sat;1.51;83573;10%;8O3F+9>B$OrN@o
927560;Mr.;Long;F;Hudspeth;M;long.hudspeth@gmail.com;10/15/1986;443-27-5010;228-441-8841;Utica;Hinds;Utica;MS;39175;South;lfhudspeth;Royce Hudspeth;Casimira Hudspeth;Burleson;4:11:58 p. m.;30.81;61;1/22/2017;Q1;H1;2017;1;January;Jan;22;Sunday;Sun;0.51;60039;9%;KNs<0^$c?aVKN&
806331;Mr.;Vincenzo;L;Whiteley;M;vincenzo.whiteley@hotmail.com;07/05/1992;447-27-8979;229-389-8098;Tiger;Rabun;Tiger;GA;30576;South;vlwhiteley;Ricky Whiteley;Georgene Whiteley;Wurth;7:40:03 p. m.;25.08;72;12/4/13;Q4;H2;2013;12;December;Dec;4;Wednesday;Wed;3.65;58403;11%;t6!/fL7W/.
151735;Mr.;Reyes;N;Holmes;M;reyes.holmes@hotmail.com;06/04/1967;719-18-0984;314-216-2321;Saint Louis;St. Louis (city);Saint Louis;MO;63113;Midwest;rnholmes;Stanford Holmes;Tammi Holmes;Murchison;6:38:44 p. m.;50.18;75;12/20/2007;Q4;H2;2007;12;December;Dec;20;Thursday;Thu;9.61;70020;2%;"eDri7c;vp.sm8/6"
670371;Mrs.;Deedra;X;Bosch;F;deedra.bosch@gmail.com;06/10/1968;235-57-0554;209-810-5884;Madera;Madera;Madera;CA;93636;West;dxbosch;Teodoro Bosch;Louise Bosch;Tabb;12:59:13 a. m.;49.16;46;12/16/2004;Q4;H2;2004;12;December;Dec;16;Thursday;Thu;12.62;165045;2%;Pjqrc/r<1r1C
949914;Drs.;Jaunita;F;Mcmorris;F;jaunita.mcmorris@gmail.com;06/10/1972;249-99-5502;217-783-5514;Oak Brook;DuPage;Oak Brook;IL;60523;Midwest;jfmcmorris;Julius Mcmorris;Sheryl Mcmorris;Shoop;5:59:31 a. m.;45.16;46;7/29/1996;Q3;H2;1996;7;July;Jul;29;Monday;Mon;21.01;160352;26%;Ltwrlt?vBfJx-TW
327161;Drs.;Kam;G;Hazel;F;kam.hazel@hotmail.com;5/29/1981;079-02-4430;319-812-8571;Andrew;Jackson;Andrew;IA;52030;Midwest;kghazel;Dean Hazel;Corrinne Hazel;Bouffard;11:25:41 p. m.;36.19;56;7/10/12;Q3;H2;2012;7;July;Jul;10;Tuesday;Tue;5.05;43286;23%;Wd&@hz<TYbz
381129;Drs.;Flavia;T;Kowalski;F;flavia.kowalski@hotmail.com;5/19/1994;538-71-9268;252-905-3835;Durham;Durham;Durham;NC;27708;South;ftkowalski;Kory Kowalski;Sheri Kowalski;Koonce;8:11:38 p. m.;23.21;55;6/29/2017;Q2;H1;2017;6;June;Jun;29;Thursday;Thu;0.08;97912;0%;ugJGX:-*]7
273207;Mr.;Mike;L;Rohr;M;mike.rohr@gmail.com;8/24/1988;450-99-8172;206-285-4778;Sprague;Lincoln;Sprague;WA;99032;West;mlrohr;Mac Rohr;Curtis Rohr;Catlin;10:47:53 a. m.;28.95;56;1/23/2012;Q1;H1;2012;1;January;Jan;23;Monday;Mon;5.52;173750;8%;qP^|Ja76EBX
601692;Mr.;Bret;A;Beall;M;bret.beall@hotmail.com;7/24/1984;273-17-1586;219-608-5355;Tennyson;Warrick;Tennyson;IN;47637;Midwest;babeall;Jarred Beall;Kim Beall;Caudle;5:01:03 p. m.;33.03;77;4/28/2017;Q2;H1;2017;4;April;Apr;28;Friday;Fri;0.25;57086;18%;X3_jo|*rk#|Lo2
879855;Mrs.;Adrian;Y;Rayborn;F;adrian.rayborn@gmail.com;2/28/1966;678-22-6773;423-999-8278;Red Boiling Springs;Macon;Red Boiling Springs;TN;37150;South;ayrayborn;German Rayborn;Aleen Rayborn;Hudgins;5:36:41 a. m.;51.45;46;10/26/2013;Q4;H2;2013;10;October;Oct;26;Saturday;Sat;3.76;144529;23%;18<$Tnz}|QT
421181;Mrs.;Sidney;X;Lindstrom;F;sidney.lindstrom@cox.net;3/29/1985;124-98-8645;314-820-5803;Vandalia;Audrain;Vandalia;MO;63382;Midwest;sxlindstrom;Williams Lindstrom;Vanetta Lindstrom;Canter;12:39:35 a. m.;32.35;52;6/8/17;Q2;H1;2017;6;June;Jun;8;Thursday;Thu;0.14;139848;18%;9[C-6Zer2H_lV&
614206;Hon.;Mitchel;T;Ness;M;mitchel.ness@hotmail.co.uk;10/18/1967;568-99-7188;219-557-3004;Kimmell;Noble;Kimmell;IN;46760;Midwest;mtness;Elias Ness;Sarai Ness;Houck;3:38:10 a. m.;49.81;88;10/4/11;Q4;H2;2011;10;October;Oct;4;Tuesday;Tue;5.82;170951;27%;C.$V6m[wW1AWc
195233;Mr.;Carlton;D;Jalbert;M;carlton.jalbert@shaw.ca;09/08/1959;362-39-4302;212-532-3562;New Berlin;Chenango;New Berlin;NY;13411;Northeast;cdjalbert;Wilber Jalbert;Reagan Jalbert;Laing;5:58:09 a. m.;57.93;58;2/5/13;Q1;H1;2013;2;February;Feb;5;Tuesday;Tue;4.48;56462;23%;A#qgF09Hi0C
471845;Ms.;Jeanett;N;Darden;F;jeanett.darden@gmail.com;03/09/1960;073-02-5369;252-345-8040;Charlotte;Mecklenburg;Charlotte;NC;28261;South;jndarden;Adolfo Darden;Olinda Darden;Stromberg;8:54:19 p. m.;57.42;49;6/17/1988;Q2;H1;1988;6;June;Jun;17;Friday;Fri;29.13;53469;12%;Kq%HsO7OTkr@pQy
527371;Ms.;Kenya;J;Irizarry;F;kenya.irizarry@hotmail.co.uk;10/23/1982;349-08-3359;701-539-4671;Denhoff;Sheridan;Denhoff;ND;58430;Midwest;kjirizarry;Alonso Irizarry;Zaida Irizarry;Stewart;5:29:31 a. m.;34.79;41;11/13/2016;Q4;H2;2016;11;November;Nov;13;Sunday;Sun;0.7;91814;11%;"id3Ij+;Lx"
315817;Mrs.;Marti;W;Brewton;F;marti.brewton@gmail.com;4/16/1979;111-98-5790;216-684-2632;Nashville;Holmes;Nashville;OH;44661;Midwest;mwbrewton;Anton Brewton;Madelyn Brewton;Sublett;7:11:55 p. m.;38.31;42;6/22/2015;Q2;H1;2015;6;June;Jun;22;Monday;Mon;2.1;198686;24%;N{sYLQnYx#GG>U_
363186;Mrs.;Lynsey;Q;Hairston;F;lynsey.hairston@walmart.com;10/21/1973;703-18-7347;480-396-7828;Claypool;Gila;Claypool;AZ;85532;West;lqhairston;Harland Hairston;Rosy Hairston;Rathbone;12:26:44 p. m.;43.8;59;9/23/2005;Q3;H2;2005;9;September;Sep;23;Friday;Fri;11.85;42358;25%;Q:X@f-eT
594072;Ms.;Lauran;V;Paradise;F;lauran.paradise@verizon.net;10/25/1984;031-92-3484;209-675-1177;Glendora;Los Angeles;Glendora;CA;91740;West;lvparadise;Morris Paradise;Aiko Paradise;Kitchen;10:53:25 p. m.;32.78;57;8/24/2011;Q3;H2;2011;8;August;Aug;24;Wednesday;Wed;5.93;88478;6%;"3OF{0}fDP;w"
282436;Prof.;Darin;J;Deegan;M;darin.deegan@hotmail.com;3/18/1984;539-71-2808;212-666-9385;Glenham;Dutchess;Glenham;NY;12527;Northeast;djdeegan;Seth Deegan;Rina Deegan;Hanson;3:56:53 p. m.;33.38;62;3/24/2012;Q1;H1;2012;3;March;Mar;24;Saturday;Sat;5.35;48702;9%;3S[G2m6a8AD*A
907609;Dr.;Ervin;J;Wescott;M;ervin.wescott@ibm.com;4/16/1958;653-60-8570;304-752-8232;Ovapa;Clay;Ovapa;WV;25150;South;ejwescott;Melvin Wescott;Drew Wescott;Tobar;10:53:49 a. m.;59.32;65;9/27/1980;Q3;H2;1980;9;September;Sep;27;Saturday;Sat;36.86;182279;5%;zfnN?v/IE&k+<P+
127957;Ms.;Nelia;T;Lopez;F;nelia.lopez@gmail.com;01/09/1989;347-08-2073;270-967-8350;Louisville;Jefferson;Louisville;KY;40290;South;ntlopez;Carmen Lopez;Mercy Lopez;Scheer;2:34:00 p. m.;28.57;41;7/9/11;Q3;H2;2011;7;July;Jul;9;Saturday;Sat;6.06;88806;6%;5u3f<8iM5JNlWlu
457092;Hon.;Forrest;V;Wille;M;forrest.wille@gmail.com;11/12/1971;234-57-3290;304-234-3508;Superior;Superior;Superior;WV;24886;South;fvwille;Von Wille;Lorie Wille;Ellison;8:45:44 p. m.;45.74;59;7/18/2005;Q3;H2;2005;7;July;Jul;18;Monday;Mon;12.04;157455;20%;PNU%2VY?n
776926;Dr.;Hans;L;Haggard;M;hans.haggard@gmail.com;5/20/1960;010-94-6547;228-728-1390;Algoma;Pontotoc;Algoma;MS;38820;South;hlhaggard;Oren Haggard;Jama Haggard;Lien;3:50:15 p. m.;57.23;80;6/12/02;Q2;H1;2002;6;June;Jun;12;Wednesday;Wed;15.14;56812;15%;"GP.9Ey;uxs"
284601;Mr.;Felton;B;Tooley;M;felton.tooley@aol.com;1/14/1994;532-71-1533;228-870-6874;Terry;Hinds;Terry;MS;39170;South;fbtooley;Ferdinand Tooley;Beatriz Tooley;Blanchard;6:19:59 p. m.;23.55;79;5/4/17;Q2;H1;2017;5;May;May;4;Thursday;Thu;0.23;192833;8%;3op0oF&VJ
526711;Mrs.;Kathryn;C;Katz;F;kathryn.katz@gmail.com;12/26/1989;188-86-2488;605-935-7823;Houghton;Brown;Houghton;SD;57449;Midwest;kckatz;Bill Katz;Thalia Katz;Moxley;9:02:41 a. m.;27.61;43;9/22/2015;Q3;H2;2015;9;September;Sep;22;Tuesday;Tue;1.85;152496;12%;"k;GWE<f[Ye:Be"
338304;Prof.;Filiberto;P;Mccaffrey;M;filiberto.mccaffrey@yahoo.com;12/24/1977;510-33-0869;216-495-3355;Columbus;Franklin;Columbus;OH;43299;Midwest;fpmccaffrey;Ira Mccaffrey;Herminia Mccaffrey;Helm;7:31:42 a. m.;39.62;81;3/27/2006;Q1;H1;2006;3;March;Mar;27;Monday;Mon;11.35;40330;1%;Q*-B[CF~3
789756;Mr.;Javier;A;Avelar;M;javier.avelar@yahoo.co.in;07/01/1992;312-35-9289;339-380-4630;Northampton;Hampshire;Northampton;MA;1061;Northeast;jaavelar;Glenn Avelar;Marquerite Avelar;Parris;4:45:13 p. m.;25.09;90;6/24/2014;Q2;H1;2014;6;June;Jun;24;Tuesday;Tue;3.1;66348;20%;p@O/3iwZ]q|&5lM
610043;Mr.;Josue;Y;Engstrom;M;josue.engstrom@gmail.com;7/28/1959;138-25-7082;405-873-8130;Langston;Logan;Langston;OK;73050;South;jyengstrom;Edmundo Engstrom;Eugenia Engstrom;Redford;11:04:39 a. m.;58.04;63;9/23/2008;Q3;H2;2008;9;September;Sep;23;Tuesday;Tue;8.85;109732;2%;ODNfgQgu51uB+V
458590;Hon.;Diego;X;Coombs;M;diego.coombs@yahoo.com;5/19/1964;756-12-0259;262-216-1443;Holmen;La Crosse;Holmen;WI;54636;Midwest;dxcoombs;Rodrigo Coombs;Lore Coombs;Rye;7:08:33 a. m.;53.23;50;2/1/01;Q1;H1;2001;2;February;Feb;1;Thursday;Thu;16.5;125273;10%;qWQM#m}DhnaL
706947;Hon.;Elden;E;Nadeau;M;elden.nadeau@gmail.com;4/22/1970;110-98-1203;209-955-1537;Chico;Butte;Chico;CA;95928;West;eenadeau;Geraldo Nadeau;Maryalice Nadeau;Carraway;12:21:15 a. m.;47.3;82;6/9/95;Q2;H1;1995;6;June;Jun;9;Friday;Fri;22.15;191570;12%;eEDG+yCx+OT&O
302101;Hon.;Stefania;M;Sublett;F;stefania.sublett@ibm.com;8/19/1979;721-18-5902;314-801-5551;Kansas City;Jackson;Kansas City;MO;64124;Midwest;smsublett;Harley Sublett;Myung Sublett;Lunde;1:11:26 p. m.;37.97;59;7/13/2014;Q3;H2;2014;7;July;Jul;13;Sunday;Sun;3.04;83922;7%;I@AbEEba
440411;Drs.;Nydia;D;Flake;F;nydia.flake@hotmail.com;12/18/1959;406-73-9033;205-421-4069;East Tallassee;Tallapoosa;East Tallassee;AL;36023;South;ndflake;Zack Flake;Winter Flake;Bashaw;12:36:21 a. m.;57.65;53;4/8/81;Q2;H1;1981;4;April;Apr;8;Wednesday;Wed;36.33;123144;20%;"p8aBn/Y~;b"
754161;Mrs.;Mariko;R;Colombo;F;mariko.colombo@hotmail.com;5/26/1961;588-09-9705;314-252-6903;Cedarcreek;Taney;Cedarcreek;MO;65627;Midwest;mrcolombo;Brent Colombo;Karen Colombo;Cardoza;12:15:06 a. m.;56.21;52;1/20/1990;Q1;H1;1990;1;January;Jan;20;Saturday;Sat;27.54;86640;29%;A8zp2Pc/7I
682431;Mr.;Luigi;Y;Gutshall;M;luigi.gutshall@apple.com;11/10/1962;720-18-3185;219-837-1376;Sullivan;Sullivan;Sullivan;IN;47882;Midwest;lygutshall;Thanh Gutshall;Charissa Gutshall;Smith;7:10:06 a. m.;54.75;84;10/11/91;Q4;H2;1991;10;October;Oct;11;Friday;Fri;25.81;182665;25%;Z.x-f3nT0
677948;Mrs.;Dora;I;Trantham;F;dora.trantham@aol.com;1/23/1970;466-99-6411;228-693-3100;Shuqualak;Noxubee;Shuqualak;MS;39361;South;ditrantham;Sal Trantham;Mabel Trantham;Botts;10:09:04 p. m.;47.54;55;8/9/93;Q3;H2;1993;8;August;Aug;9;Monday;Mon;23.98;45050;15%;"c9_:;mpR"
405969;Mrs.;Lyn;O;Hayman;F;lyn.hayman@aol.com;1/16/1962;542-81-7606;262-599-9261;Sun Prairie;Dane;Sun Prairie;WI;53591;Midwest;lohayman;Man Hayman;Xochitl Hayman;Werth;9:34:07 a. m.;55.57;48;5/16/2007;Q2;H1;2007;5;May;May;16;Wednesday;Wed;10.21;156515;13%;"23D%7zQt*#tn;z"
467080;Mr.;Dane;Y;Lomeli;M;dane.lomeli@gmail.com;4/24/1994;187-86-2806;218-907-4400;Roseau;Roseau;Roseau;MN;56751;Midwest;dylomeli;Carol Lomeli;Young Lomeli;Auten;3:33:34 p. m.;23.28;59;3/7/16;Q1;H1;2016;3;March;Mar;7;Monday;Mon;1.39;116255;28%;slPi$}Wc1WSW
270454;Mr.;Collin;A;Hart;M;collin.hart@gmail.com;02/06/1958;389-33-4614;503-387-8689;Scotts Mills;Marion;Scotts Mills;OR;97375;West;cahart;Brant Hart;Suzanne Hart;Robison;12:30:02 p. m.;59.51;81;1/13/2015;Q1;H1;2015;1;January;Jan;13;Tuesday;Tue;2.54;64641;30%;OhKbgy$0|
622430;Mr.;David;P;Krohn;M;david.krohn@hotmail.com;11/21/1985;282-15-0996;216-785-8719;Plymouth;Richland;Plymouth;OH;44865;Midwest;dpkrohn;Jamal Krohn;Leigha Krohn;Kavanagh;12:58:18 a. m.;31.7;82;3/11/16;Q1;H1;2016;3;March;Mar;11;Friday;Fri;1.38;46659;2%;ecZY@gt!YIIcFjD
224652;Mr.;Theron;G;Nugent;M;theron.nugent@outlook.com;10/14/1969;315-35-4426;480-515-0778;Tucson;Pima;Tucson;AZ;85739;West;tgnugent;Burton Nugent;Aide Nugent;Stotts;8:13:02 a. m.;47.82;71;11/30/1991;Q4;H2;1991;11;November;Nov;30;Saturday;Sat;25.68;129073;29%;sU7XlqIZ>
499094;Dr.;Harry;K;Helmick;M;harry.helmick@btinternet.com;12/26/1981;357-08-4193;215-274-6629;Coaldale;Schuylkill;Coaldale;PA;18218;Northeast;hkhelmick;Damon Helmick;Teofila Helmick;Blood;12:52:10 a. m.;35.61;65;11/1/13;Q4;H2;2013;11;November;Nov;1;Friday;Fri;3.74;146431;27%;a/zwhDWL
154664;Ms.;Kemberly;F;Steed;F;kemberly.steed@gmail.com;5/27/1966;385-37-7192;605-579-1801;Warner;Brown;Warner;SD;57479;Midwest;kfsteed;Samual Steed;Madie Steed;Matte;10:37:44 p. m.;51.21;54;3/28/2016;Q1;H1;2016;3;March;Mar;28;Monday;Mon;1.33;170557;24%;sdpyGnhjSjAN9b
362378;Drs.;Teresita;R;Virgil;F;teresita.virgil@hotmail.co.uk;7/22/1964;120-98-4994;239-731-6357;Orlando;Orange;Orlando;FL;32889;South;trvirgil;Alberto Virgil;Jeanie Virgil;Vernon;12:19:18 p. m.;53.05;55;3/26/2000;Q1;H1;2000;3;March;Mar;26;Sunday;Sun;17.35;139576;18%;"C]t_v\;ViM"
382626;Mr.;Martin;O;Groth;M;martin.groth@comcast.net;11/09/1965;006-11-7525;215-806-8188;Shenandoah;Schuylkill;Shenandoah;PA;17976;Northeast;mogroth;Joesph Groth;Krysta Groth;Rivera;12:13:05 a. m.;51.75;60;3/9/13;Q1;H1;2013;3;March;Mar;9;Saturday;Sat;4.39;98328;18%;U+>g|b33T_UK+
336151;Hon.;Mandie;F;Lemmons;F;mandie.lemmons@shell.com;04/06/1963;762-12-6159;319-369-8786;Le Mars;Plymouth;Le Mars;IA;51031;Midwest;mflemmons;Marc Lemmons;Kamala Lemmons;Placencia;9:51:34 a. m.;54.35;57;9/29/2010;Q3;H2;2010;9;September;Sep;29;Wednesday;Wed;6.83;174641;21%;R{FvNGPCrQGlR
821660;Mr.;Gaston;U;Madden;M;gaston.madden@microsoft.com;7/24/1986;610-87-1531;210-409-1528;Lumberton;Lumberton;Lumberton;TX;77711;South;gumadden;Mathew Madden;Deana Madden;Eiland;9:52:35 a. m.;31.03;84;7/1/16;Q3;H2;2016;7;July;Jul;1;Friday;Fri;1.07;157999;20%;3#TNkJ5?nMItj
715775;Mr.;Chung;C;Destefano;M;chung.destefano@aol.com;3/23/1973;647-21-3898;210-309-2457;Weatherford;Parker;Weatherford;TX;76087;South;ccdestefano;Thurman Destefano;Scott Destefano;Linville;12:32:14 a. m.;44.38;69;8/29/1998;Q3;H2;1998;8;August;Aug;29;Saturday;Sat;18.93;161040;20%;FWKOG4A3
481509;Mr.;Garland;C;Carter;M;garland.carter@gmail.com;1/25/1970;459-99-6342;219-531-3563;Zionsville;Boone;Zionsville;IN;46077;Midwest;gccarter;Keenan Carter;Virginia Carter;Bosley;3:36:10 a. m.;47.54;51;4/30/1994;Q2;H1;1994;4;April;Apr;30;Saturday;Sat;23.26;122573;25%;EX6DX0\OJ6B{H
340069;Mr.;Edmund;P;Otto;M;edmund.otto@bp.com;7/16/1960;606-87-3648;201-232-8565;Normandy Beach;Ocean;Normandy Beach;NJ;8739;Northeast;epotto;Kirby Otto;Marylynn Otto;Whitaker;6:28:36 a. m.;57.07;75;12/20/1992;Q4;H2;1992;12;December;Dec;20;Sunday;Sun;24.62;196010;28%;Ak]TWFP{VV9
130437;Ms.;Lia;Z;Meehan;F;lia.meehan@gmail.com;4/28/1986;381-37-2147;803-600-1193;Greenwood;Greenwood;Greenwood;SC;29647;South;lzmeehan;Preston Meehan;Siu Meehan;Mcgarry;9:18:51 a. m.;31.27;58;10/13/2014;Q4;H2;2014;10;October;Oct;13;Monday;Mon;2.79;171587;13%;6B%nS9Vj
